timestamp_utc,solar_elev_deg,brightness_pct,color_temp_k
2025-08-02T18:34:00+00:00,59.58,100,5338
2025-08-02T18:35:00+00:00,59.44,100,5335
2025-08-02T18:36:00+00:00,59.3,100,5331
2025-08-02T18:37:00+00:00,59.16,100,5328
2025-08-02T18:38:00+00:00,59.02,100,5324
2025-08-02T18:39:00+00:00,58.87,100,5320
2025-08-02T18:40:00+00:00,58.73,100,5317
2025-08-02T18:41:00+00:00,58.59,100,5313
2025-08-02T18:42:00+00:00,58.44,100,5309
2025-08-02T18:43:00+00:00,58.29,100,5305
2025-08-02T18:44:00+00:00,58.15,100,5301
2025-08-02T18:45:00+00:00,58.0,100,5298
2025-08-02T18:46:00+00:00,57.85,100,5294
2025-08-02T18:47:00+00:00,57.7,100,5290
2025-08-02T18:48:00+00:00,57.55,100,5286
2025-08-02T18:49:00+00:00,57.4,100,5281
2025-08-02T18:50:00+00:00,57.25,100,5277
2025-08-02T18:51:00+00:00,57.1,100,5273
2025-08-02T18:52:00+00:00,56.95,100,5269
2025-08-02T18:53:00+00:00,56.8,100,5265
2025-08-02T18:54:00+00:00,56.64,100,5261
2025-08-02T18:55:00+00:00,56.49,100,5256
2025-08-02T18:56:00+00:00,56.33,100,5252
2025-08-02T18:57:00+00:00,56.18,100,5248
2025-08-02T18:58:00+00:00,56.02,100,5243
2025-08-02T18:59:00+00:00,55.86,100,5239
2025-08-02T19:00:00+00:00,55.71,100,5234
2025-08-02T19:01:00+00:00,55.55,100,5230
2025-08-02T19:02:00+00:00,55.39,100,5225
2025-08-02T19:03:00+00:00,55.23,100,5221
2025-08-02T19:04:00+00:00,55.07,100,5216
2025-08-02T19:05:00+00:00,54.91,100,5211
2025-08-02T19:06:00+00:00,54.75,100,5206
2025-08-02T19:07:00+00:00,54.59,100,5202
2025-08-02T19:08:00+00:00,54.43,100,5197
2025-08-02T19:09:00+00:00,54.27,100,5192
2025-08-02T19:10:00+00:00,54.1,100,5187
2025-08-02T19:11:00+00:00,53.94,100,5182
2025-08-02T19:12:00+00:00,53.78,100,5177
2025-08-02T19:13:00+00:00,53.61,100,5172
2025-08-02T19:14:00+00:00,53.45,100,5167
2025-08-02T19:15:00+00:00,53.28,100,5162
2025-08-02T19:16:00+00:00,53.12,100,5157
2025-08-02T19:17:00+00:00,52.95,100,5152
2025-08-02T19:18:00+00:00,52.78,100,5147
2025-08-02T19:19:00+00:00,52.62,100,5142
2025-08-02T19:20:00+00:00,52.45,100,5136
2025-08-02T19:21:00+00:00,52.28,100,5131
2025-08-02T19:22:00+00:00,52.11,100,5126
2025-08-02T19:23:00+00:00,51.94,100,5120
2025-08-02T19:24:00+00:00,51.78,100,5115
2025-08-02T19:25:00+00:00,51.61,100,5109
2025-08-02T19:26:00+00:00,51.44,100,5104
2025-08-02T19:27:00+00:00,51.27,100,5098
2025-08-02T19:28:00+00:00,51.1,100,5093
2025-08-02T19:29:00+00:00,50.92,100,5087
2025-08-02T19:30:00+00:00,50.75,100,5082
2025-08-02T19:31:00+00:00,50.58,100,5076
2025-08-02T19:32:00+00:00,50.41,100,5070
2025-08-02T19:33:00+00:00,50.24,100,5065
2025-08-02T19:34:00+00:00,50.06,100,5059
2025-08-02T19:35:00+00:00,49.89,100,5053
2025-08-02T19:36:00+00:00,49.72,100,5047
2025-08-02T19:37:00+00:00,49.54,100,5041
2025-08-02T19:38:00+00:00,49.37,100,5035
2025-08-02T19:39:00+00:00,49.19,100,5029
2025-08-02T19:40:00+00:00,49.02,100,5023
2025-08-02T19:41:00+00:00,48.84,100,5017
2025-08-02T19:42:00+00:00,48.67,100,5011
2025-08-02T19:43:00+00:00,48.49,100,5005
2025-08-02T19:44:00+00:00,48.32,100,4999
2025-08-02T19:45:00+00:00,48.14,100,4992
2025-08-02T19:46:00+00:00,47.96,100,4986
2025-08-02T19:47:00+00:00,47.79,100,4980
2025-08-02T19:48:00+00:00,47.61,100,4974
2025-08-02T19:49:00+00:00,47.43,100,4967
2025-08-02T19:50:00+00:00,47.25,100,4961
2025-08-02T19:51:00+00:00,47.08,100,4954
2025-08-02T19:52:00+00:00,46.9,100,4948
2025-08-02T19:53:00+00:00,46.72,100,4941
2025-08-02T19:54:00+00:00,46.54,100,4935
2025-08-02T19:55:00+00:00,46.36,100,4928
2025-08-02T19:56:00+00:00,46.18,100,4922
2025-08-02T19:57:00+00:00,46.0,100,4915
2025-08-02T19:58:00+00:00,45.82,100,4908
2025-08-02T19:59:00+00:00,45.64,100,4901
2025-08-02T20:00:00+00:00,45.46,100,4895
2025-08-02T20:01:00+00:00,45.28,100,4888
2025-08-02T20:02:00+00:00,45.1,100,4881
2025-08-02T20:03:00+00:00,44.92,100,4874
2025-08-02T20:04:00+00:00,44.74,100,4867
2025-08-02T20:05:00+00:00,44.56,100,4860
2025-08-02T20:06:00+00:00,44.38,100,4853
2025-08-02T20:07:00+00:00,44.2,100,4846
2025-08-02T20:08:00+00:00,44.01,100,4839
2025-08-02T20:09:00+00:00,43.83,100,4832
2025-08-02T20:10:00+00:00,43.65,100,4825
2025-08-02T20:11:00+00:00,43.47,100,4817
2025-08-02T20:12:00+00:00,43.28,100,4810
2025-08-02T20:13:00+00:00,43.1,100,4803
2025-08-02T20:14:00+00:00,42.92,100,4796
2025-08-02T20:15:00+00:00,42.73,100,4788
2025-08-02T20:16:00+00:00,42.55,100,4781
2025-08-02T20:17:00+00:00,42.37,100,4773
2025-08-02T20:18:00+00:00,42.18,100,4766
2025-08-02T20:19:00+00:00,42.0,100,4758
2025-08-02T20:20:00+00:00,41.82,100,4751
2025-08-02T20:21:00+00:00,41.63,100,4743
2025-08-02T20:22:00+00:00,41.45,100,4736
2025-08-02T20:23:00+00:00,41.26,100,4728
2025-08-02T20:24:00+00:00,41.08,100,4720
2025-08-02T20:25:00+00:00,40.89,100,4712
2025-08-02T20:26:00+00:00,40.71,100,4705
2025-08-02T20:27:00+00:00,40.52,100,4697
2025-08-02T20:28:00+00:00,40.34,100,4689
2025-08-02T20:29:00+00:00,40.15,100,4681
2025-08-02T20:30:00+00:00,39.97,100,4673
2025-08-02T20:31:00+00:00,39.78,100,4665
2025-08-02T20:32:00+00:00,39.6,100,4657
2025-08-02T20:33:00+00:00,39.41,100,4649
2025-08-02T20:34:00+00:00,39.22,100,4641
2025-08-02T20:35:00+00:00,39.04,100,4633
2025-08-02T20:36:00+00:00,38.85,100,4625
2025-08-02T20:37:00+00:00,38.67,100,4617
2025-08-02T20:38:00+00:00,38.48,100,4608
2025-08-02T20:39:00+00:00,38.29,100,4600
2025-08-02T20:40:00+00:00,38.11,100,4592
2025-08-02T20:41:00+00:00,37.92,100,4583
2025-08-02T20:42:00+00:00,37.73,100,4575
2025-08-02T20:43:00+00:00,37.54,100,4566
2025-08-02T20:44:00+00:00,37.36,100,4558
2025-08-02T20:45:00+00:00,37.17,100,4549
2025-08-02T20:46:00+00:00,36.98,100,4541
2025-08-02T20:47:00+00:00,36.8,100,4532
2025-08-02T20:48:00+00:00,36.61,100,4524
2025-08-02T20:49:00+00:00,36.42,100,4515
2025-08-02T20:50:00+00:00,36.23,100,4506
2025-08-02T20:51:00+00:00,36.05,100,4498
2025-08-02T20:52:00+00:00,35.86,100,4489
2025-08-02T20:53:00+00:00,35.67,100,4480
2025-08-02T20:54:00+00:00,35.48,100,4471
2025-08-02T20:55:00+00:00,35.29,100,4462
2025-08-02T20:56:00+00:00,35.11,100,4453
2025-08-02T20:57:00+00:00,34.92,100,4444
2025-08-02T20:58:00+00:00,34.73,100,4435
2025-08-02T20:59:00+00:00,34.54,100,4426
2025-08-02T21:00:00+00:00,34.35,100,4417
2025-08-02T21:01:00+00:00,34.16,100,4408
2025-08-02T21:02:00+00:00,33.98,100,4399
2025-08-02T21:03:00+00:00,33.79,100,4390
2025-08-02T21:04:00+00:00,33.6,100,4380
2025-08-02T21:05:00+00:00,33.41,100,4371
2025-08-02T21:06:00+00:00,33.22,100,4362
2025-08-02T21:07:00+00:00,33.03,100,4352
2025-08-02T21:08:00+00:00,32.84,100,4343
2025-08-02T21:09:00+00:00,32.66,100,4334
2025-08-02T21:10:00+00:00,32.47,100,4324
2025-08-02T21:11:00+00:00,32.28,100,4315
2025-08-02T21:12:00+00:00,32.09,100,4305
2025-08-02T21:13:00+00:00,31.9,100,4296
2025-08-02T21:14:00+00:00,31.71,100,4286
2025-08-02T21:15:00+00:00,31.52,100,4276
2025-08-02T21:16:00+00:00,31.33,100,4267
2025-08-02T21:17:00+00:00,31.14,100,4257
2025-08-02T21:18:00+00:00,30.95,100,4247
2025-08-02T21:19:00+00:00,30.77,100,4237
2025-08-02T21:20:00+00:00,30.58,100,4227
2025-08-02T21:21:00+00:00,30.39,100,4217
2025-08-02T21:22:00+00:00,30.2,100,4208
2025-08-02T21:23:00+00:00,30.01,100,4198
2025-08-02T21:24:00+00:00,29.82,100,4188
2025-08-02T21:25:00+00:00,29.63,100,4177
2025-08-02T21:26:00+00:00,29.44,100,4167
2025-08-02T21:27:00+00:00,29.25,100,4157
2025-08-02T21:28:00+00:00,29.06,100,4147
2025-08-02T21:29:00+00:00,28.87,100,4137
2025-08-02T21:30:00+00:00,28.68,100,4127
2025-08-02T21:31:00+00:00,28.49,100,4116
2025-08-02T21:32:00+00:00,28.3,100,4106
2025-08-02T21:33:00+00:00,28.11,100,4096
2025-08-02T21:34:00+00:00,27.93,100,4085
2025-08-02T21:35:00+00:00,27.74,100,4075
2025-08-02T21:36:00+00:00,27.55,100,4064
2025-08-02T21:37:00+00:00,27.36,100,4054
2025-08-02T21:38:00+00:00,27.17,100,4043
2025-08-02T21:39:00+00:00,26.98,100,4033
2025-08-02T21:40:00+00:00,26.79,100,4022
2025-08-02T21:41:00+00:00,26.6,100,4012
2025-08-02T21:42:00+00:00,26.41,100,4001
2025-08-02T21:43:00+00:00,26.22,100,3990
2025-08-02T21:44:00+00:00,26.03,100,3979
2025-08-02T21:45:00+00:00,25.84,100,3969
2025-08-02T21:46:00+00:00,25.65,100,3958
2025-08-02T21:47:00+00:00,25.46,100,3947
2025-08-02T21:48:00+00:00,25.27,100,3936
2025-08-02T21:49:00+00:00,25.09,100,3925
2025-08-02T21:50:00+00:00,24.9,100,3914
2025-08-02T21:51:00+00:00,24.71,100,3903
2025-08-02T21:52:00+00:00,24.52,100,3892
2025-08-02T21:53:00+00:00,24.33,100,3881
2025-08-02T21:54:00+00:00,24.14,100,3869
2025-08-02T21:55:00+00:00,23.95,100,3858
2025-08-02T21:56:00+00:00,23.76,100,3847
2025-08-02T21:57:00+00:00,23.57,100,3836
2025-08-02T21:58:00+00:00,23.38,100,3824
2025-08-02T21:59:00+00:00,23.2,100,3813
2025-08-02T22:00:00+00:00,23.01,100,3802
2025-08-02T22:01:00+00:00,22.82,100,3790
2025-08-02T22:02:00+00:00,22.63,100,3779
2025-08-02T22:03:00+00:00,22.44,100,3767
2025-08-02T22:04:00+00:00,22.25,100,3756
2025-08-02T22:05:00+00:00,22.06,100,3744
2025-08-02T22:06:00+00:00,21.87,100,3733
2025-08-02T22:07:00+00:00,21.69,100,3721
2025-08-02T22:08:00+00:00,21.5,100,3709
2025-08-02T22:09:00+00:00,21.31,100,3697
2025-08-02T22:10:00+00:00,21.12,100,3686
2025-08-02T22:11:00+00:00,20.93,100,3674
2025-08-02T22:12:00+00:00,20.74,100,3662
2025-08-02T22:13:00+00:00,20.56,100,3650
2025-08-02T22:14:00+00:00,20.37,100,3638
2025-08-02T22:15:00+00:00,20.18,100,3626
2025-08-02T22:16:00+00:00,19.99,100,3614
2025-08-02T22:17:00+00:00,19.8,100,3602
2025-08-02T22:18:00+00:00,19.61,100,3590
2025-08-02T22:19:00+00:00,19.43,100,3578
2025-08-02T22:20:00+00:00,19.24,100,3566
2025-08-02T22:21:00+00:00,19.05,100,3554
2025-08-02T22:22:00+00:00,18.86,100,3541
2025-08-02T22:23:00+00:00,18.68,100,3529
2025-08-02T22:24:00+00:00,18.49,100,3517
2025-08-02T22:25:00+00:00,18.3,100,3505
2025-08-02T22:26:00+00:00,18.11,100,3492
2025-08-02T22:27:00+00:00,17.93,100,3480
2025-08-02T22:28:00+00:00,17.74,100,3467
2025-08-02T22:29:00+00:00,17.55,100,3455
2025-08-02T22:30:00+00:00,17.37,100,3442
2025-08-02T22:31:00+00:00,17.18,100,3430
2025-08-02T22:32:00+00:00,16.99,100,3417
2025-08-02T22:33:00+00:00,16.8,100,3404
2025-08-02T22:34:00+00:00,16.62,100,3392
2025-08-02T22:35:00+00:00,16.43,100,3379
2025-08-02T22:36:00+00:00,16.25,100,3366
2025-08-02T22:37:00+00:00,16.06,100,3353
2025-08-02T22:38:00+00:00,15.87,100,3341
2025-08-02T22:39:00+00:00,15.69,100,3328
2025-08-02T22:40:00+00:00,15.5,100,3315
2025-08-02T22:41:00+00:00,15.31,100,3302
2025-08-02T22:42:00+00:00,15.13,100,3289
2025-08-02T22:43:00+00:00,14.94,100,3276
2025-08-02T22:44:00+00:00,14.76,100,3263
2025-08-02T22:45:00+00:00,14.57,100,3250
2025-08-02T22:46:00+00:00,14.39,100,3236
2025-08-02T22:47:00+00:00,14.2,100,3223
2025-08-02T22:48:00+00:00,14.02,100,3210
2025-08-02T22:49:00+00:00,13.83,100,3197
2025-08-02T22:50:00+00:00,13.65,100,3183
2025-08-02T22:51:00+00:00,13.46,100,3170
2025-08-02T22:52:00+00:00,13.28,100,3157
2025-08-02T22:53:00+00:00,13.09,100,3143
2025-08-02T22:54:00+00:00,12.91,100,3130
2025-08-02T22:55:00+00:00,12.72,100,3116
2025-08-02T22:56:00+00:00,12.54,100,3103
2025-08-02T22:57:00+00:00,12.35,100,3089
2025-08-02T22:58:00+00:00,12.17,100,3076
2025-08-02T22:59:00+00:00,11.99,100,3062
2025-08-02T23:00:00+00:00,11.8,100,3048
2025-08-02T23:01:00+00:00,11.62,100,3035
2025-08-02T23:02:00+00:00,11.44,100,3021
2025-08-02T23:03:00+00:00,11.25,100,3007
2025-08-02T23:04:00+00:00,11.07,100,2993
2025-08-02T23:05:00+00:00,10.89,100,2979
2025-08-02T23:06:00+00:00,10.7,100,2965
2025-08-02T23:07:00+00:00,10.52,100,2951
2025-08-02T23:08:00+00:00,10.34,100,2937
2025-08-02T23:09:00+00:00,10.16,100,2923
2025-08-02T23:10:00+00:00,9.98,100,2909
2025-08-02T23:11:00+00:00,9.79,100,2895
2025-08-02T23:12:00+00:00,9.61,100,2881
2025-08-02T23:13:00+00:00,9.43,100,2867
2025-08-02T23:14:00+00:00,9.25,100,2853
2025-08-02T23:15:00+00:00,9.07,100,2838
2025-08-02T23:16:00+00:00,8.89,100,2824
2025-08-02T23:17:00+00:00,8.71,100,2810
2025-08-02T23:18:00+00:00,8.53,100,2795
2025-08-02T23:19:00+00:00,8.35,100,2781
2025-08-02T23:20:00+00:00,8.17,100,2766
2025-08-02T23:21:00+00:00,7.99,100,2752
2025-08-02T23:22:00+00:00,7.81,100,2737
2025-08-02T23:23:00+00:00,7.63,100,2723
2025-08-02T23:24:00+00:00,7.45,100,2708
2025-08-02T23:25:00+00:00,7.27,100,2694
2025-08-02T23:26:00+00:00,7.09,100,2679
2025-08-02T23:27:00+00:00,6.91,100,2664
2025-08-02T23:28:00+00:00,6.73,100,2649
2025-08-02T23:29:00+00:00,6.56,100,2635
2025-08-02T23:30:00+00:00,6.38,100,2620
2025-08-02T23:31:00+00:00,6.2,100,2605
2025-08-02T23:32:00+00:00,6.02,100,2590
2025-08-02T23:33:00+00:00,5.85,100,2575
2025-08-02T23:34:00+00:00,5.67,100,2560
2025-08-02T23:35:00+00:00,5.5,100,2545
2025-08-02T23:36:00+00:00,5.32,100,2530
2025-08-02T23:37:00+00:00,5.14,100,2515
2025-08-02T23:38:00+00:00,4.97,100,2500
2025-08-02T23:39:00+00:00,4.8,100,2485
2025-08-02T23:40:00+00:00,4.62,100,2469
2025-08-02T23:41:00+00:00,4.45,100,2454
2025-08-02T23:42:00+00:00,4.27,100,2439
2025-08-02T23:43:00+00:00,4.1,100,2423
2025-08-02T23:44:00+00:00,3.93,100,2408
2025-08-02T23:45:00+00:00,3.76,100,2393
2025-08-02T23:46:00+00:00,3.59,100,2377
2025-08-02T23:47:00+00:00,3.42,100,2362
2025-08-02T23:48:00+00:00,3.25,100,2346
2025-08-02T23:49:00+00:00,3.08,100,2331
2025-08-02T23:50:00+00:00,2.91,100,2315
2025-08-02T23:51:00+00:00,2.74,100,2299
2025-08-02T23:52:00+00:00,2.58,100,2284
2025-08-02T23:53:00+00:00,2.41,100,2268
2025-08-02T23:54:00+00:00,2.25,100,2252
2025-08-02T23:55:00+00:00,2.08,100,2236
2025-08-02T23:56:00+00:00,1.92,100,2221
2025-08-02T23:57:00+00:00,1.76,100,2205
2025-08-02T23:58:00+00:00,1.59,100,2189
2025-08-02T23:59:00+00:00,1.44,100,2173
2025-08-03T00:00:00+00:00,1.28,100,2157
2025-08-03T00:01:00+00:00,1.12,100,2141
2025-08-03T00:02:00+00:00,0.96,100,2125
2025-08-03T00:03:00+00:00,0.81,100,2109
2025-08-03T00:04:00+00:00,0.66,100,2093
2025-08-03T00:05:00+00:00,0.51,100,2076
2025-08-03T00:06:00+00:00,0.36,100,2060
2025-08-03T00:07:00+00:00,0.21,100,2044
2025-08-03T00:08:00+00:00,0.07,100,2028
2025-08-03T00:09:00+00:00,-0.17,100,2011
2025-08-03T00:10:00+00:00,-0.44,10,1000
2025-08-03T00:11:00+00:00,-0.68,10,1000
2025-08-03T00:12:00+00:00,-0.9,10,1000
2025-08-03T00:13:00+00:00,-1.11,10,1000
2025-08-03T00:14:00+00:00,-1.31,10,1000
2025-08-03T00:15:00+00:00,-1.51,10,1000
2025-08-03T00:16:00+00:00,-1.69,10,1000
2025-08-03T00:17:00+00:00,-1.88,10,1000
2025-08-03T00:18:00+00:00,-2.07,10,1000
2025-08-03T00:19:00+00:00,-2.25,10,1000
2025-08-03T00:20:00+00:00,-2.43,10,1000
2025-08-03T00:21:00+00:00,-2.61,10,1000
2025-08-03T00:22:00+00:00,-2.78,10,1000
2025-08-03T00:23:00+00:00,-2.96,10,1000
2025-08-03T00:24:00+00:00,-3.14,10,1000
2025-08-03T00:25:00+00:00,-3.31,10,1000
2025-08-03T00:26:00+00:00,-3.48,10,1000
2025-08-03T00:27:00+00:00,-3.66,10,1000
2025-08-03T00:28:00+00:00,-3.83,10,1000
2025-08-03T00:29:00+00:00,-4.0,10,1000
2025-08-03T00:30:00+00:00,-4.17,10,1000
2025-08-03T00:31:00+00:00,-4.35,10,1000
2025-08-03T00:32:00+00:00,-4.52,10,1000
2025-08-03T00:33:00+00:00,-4.69,10,1000
2025-08-03T00:34:00+00:00,-4.86,10,1000
2025-08-03T00:35:00+00:00,-5.02,10,1000
2025-08-03T00:36:00+00:00,-5.19,10,1000
2025-08-03T00:37:00+00:00,-5.36,10,1000
2025-08-03T00:38:00+00:00,-5.53,10,1000
2025-08-03T00:39:00+00:00,-5.7,10,1000
2025-08-03T00:40:00+00:00,-5.87,10,1000
2025-08-03T00:41:00+00:00,-6.03,10,1000
2025-08-03T00:42:00+00:00,-6.2,10,1000
2025-08-03T00:43:00+00:00,-6.37,10,1000
2025-08-03T00:44:00+00:00,-6.53,10,1000
2025-08-03T00:45:00+00:00,-6.7,10,1000
2025-08-03T00:46:00+00:00,-6.86,10,1000
2025-08-03T00:47:00+00:00,-7.03,10,1000
2025-08-03T00:48:00+00:00,-7.19,10,1000
2025-08-03T00:49:00+00:00,-7.36,10,1000
2025-08-03T00:50:00+00:00,-7.52,10,1000
2025-08-03T00:51:00+00:00,-7.68,10,1000
2025-08-03T00:52:00+00:00,-7.85,10,1000
2025-08-03T00:53:00+00:00,-8.01,10,1000
2025-08-03T00:54:00+00:00,-8.17,10,1000
2025-08-03T00:55:00+00:00,-8.33,10,1000
2025-08-03T00:56:00+00:00,-8.49,10,1000
2025-08-03T00:57:00+00:00,-8.66,10,1000
2025-08-03T00:58:00+00:00,-8.82,10,1000
2025-08-03T00:59:00+00:00,-8.98,10,1000
2025-08-03T01:00:00+00:00,-9.14,10,1000
2025-08-03T01:01:00+00:00,-9.3,10,1000
2025-08-03T01:02:00+00:00,-9.46,10,1000
2025-08-03T01:03:00+00:00,-9.62,10,1000
2025-08-03T01:04:00+00:00,-9.78,10,1000
2025-08-03T01:05:00+00:00,-9.94,10,1000
2025-08-03T01:06:00+00:00,-10.09,10,1000
2025-08-03T01:07:00+00:00,-10.25,10,1000
2025-08-03T01:08:00+00:00,-10.41,10,1000
2025-08-03T01:09:00+00:00,-10.57,10,1000
2025-08-03T01:10:00+00:00,-10.72,10,1000
2025-08-03T01:11:00+00:00,-10.88,10,1000
2025-08-03T01:12:00+00:00,-11.04,10,1000
2025-08-03T01:13:00+00:00,-11.19,10,1000
2025-08-03T01:14:00+00:00,-11.35,10,1000
2025-08-03T01:15:00+00:00,-11.5,10,1000
2025-08-03T01:16:00+00:00,-11.66,10,1000
2025-08-03T01:17:00+00:00,-11.81,10,1000
2025-08-03T01:18:00+00:00,-11.97,10,1000
2025-08-03T01:19:00+00:00,-12.12,10,1000
2025-08-03T01:20:00+00:00,-12.27,10,1000
2025-08-03T01:21:00+00:00,-12.43,10,1000
2025-08-03T01:22:00+00:00,-12.58,10,1000
2025-08-03T01:23:00+00:00,-12.73,10,1000
2025-08-03T01:24:00+00:00,-12.88,10,1000
2025-08-03T01:25:00+00:00,-13.03,10,1000
2025-08-03T01:26:00+00:00,-13.18,10,1000
2025-08-03T01:27:00+00:00,-13.33,10,1000
2025-08-03T01:28:00+00:00,-13.48,10,1000
2025-08-03T01:29:00+00:00,-13.63,10,1000
2025-08-03T01:30:00+00:00,-13.78,10,1000
2025-08-03T01:31:00+00:00,-13.93,10,1000
2025-08-03T01:32:00+00:00,-14.08,10,1000
2025-08-03T01:33:00+00:00,-14.23,10,1000
2025-08-03T01:34:00+00:00,-14.38,10,1000
2025-08-03T01:35:00+00:00,-14.52,10,1000
2025-08-03T01:36:00+00:00,-14.67,10,1000
2025-08-03T01:37:00+00:00,-14.82,10,1000
2025-08-03T01:38:00+00:00,-14.96,10,1000
2025-08-03T01:39:00+00:00,-15.11,10,1000
2025-08-03T01:40:00+00:00,-15.26,10,1000
2025-08-03T01:41:00+00:00,-15.4,10,1000
2025-08-03T01:42:00+00:00,-15.54,10,1000
2025-08-03T01:43:00+00:00,-15.69,10,1000
2025-08-03T01:44:00+00:00,-15.83,10,1000
2025-08-03T01:45:00+00:00,-15.98,10,1000
2025-08-03T01:46:00+00:00,-16.12,10,1000
2025-08-03T01:47:00+00:00,-16.26,10,1000
2025-08-03T01:48:00+00:00,-16.4,10,1000
2025-08-03T01:49:00+00:00,-16.54,10,1000
2025-08-03T01:50:00+00:00,-16.68,10,1000
2025-08-03T01:51:00+00:00,-16.83,10,1000
2025-08-03T01:52:00+00:00,-16.97,10,1000
2025-08-03T01:53:00+00:00,-17.1,10,1000
2025-08-03T01:54:00+00:00,-17.24,10,1000
2025-08-03T01:55:00+00:00,-17.38,10,1000
2025-08-03T01:56:00+00:00,-17.52,10,1000
2025-08-03T01:57:00+00:00,-17.66,10,1000
2025-08-03T01:58:00+00:00,-17.8,10,1000
2025-08-03T01:59:00+00:00,-17.93,10,1000
2025-08-03T02:00:00+00:00,-18.07,10,1000
2025-08-03T02:01:00+00:00,-18.2,10,1000
2025-08-03T02:02:00+00:00,-18.34,10,1000
2025-08-03T02:03:00+00:00,-18.47,10,1000
2025-08-03T02:04:00+00:00,-18.61,10,1000
2025-08-03T02:05:00+00:00,-18.74,10,1000
2025-08-03T02:06:00+00:00,-18.88,10,1000
2025-08-03T02:07:00+00:00,-19.01,10,1000
2025-08-03T02:08:00+00:00,-19.14,10,1000
2025-08-03T02:09:00+00:00,-19.27,10,1000
2025-08-03T02:10:00+00:00,-19.41,10,1000
2025-08-03T02:11:00+00:00,-19.54,10,1000
2025-08-03T02:12:00+00:00,-19.67,10,1000
2025-08-03T02:13:00+00:00,-19.8,10,1000
2025-08-03T02:14:00+00:00,-19.93,10,1000
2025-08-03T02:15:00+00:00,-20.05,10,1000
2025-08-03T02:16:00+00:00,-20.18,10,1000
2025-08-03T02:17:00+00:00,-20.31,10,1000
2025-08-03T02:18:00+00:00,-20.44,10,1000
2025-08-03T02:19:00+00:00,-20.56,10,1000
2025-08-03T02:20:00+00:00,-20.69,10,1000
2025-08-03T02:21:00+00:00,-20.82,10,1000
2025-08-03T02:22:00+00:00,-20.94,10,1000
2025-08-03T02:23:00+00:00,-21.07,10,1000
2025-08-03T02:24:00+00:00,-21.19,10,1000
2025-08-03T02:25:00+00:00,-21.31,10,1000
2025-08-03T02:26:00+00:00,-21.44,10,1000
2025-08-03T02:27:00+00:00,-21.56,10,1000
2025-08-03T02:28:00+00:00,-21.68,10,1000
2025-08-03T02:29:00+00:00,-21.8,10,1000
2025-08-03T02:30:00+00:00,-21.92,10,1000
2025-08-03T02:31:00+00:00,-22.04,10,1000
2025-08-03T02:32:00+00:00,-22.16,10,1000
2025-08-03T02:33:00+00:00,-22.28,10,1000
2025-08-03T02:34:00+00:00,-22.4,10,1000
2025-08-03T02:35:00+00:00,-22.52,10,1000
2025-08-03T02:36:00+00:00,-22.63,10,1000
2025-08-03T02:37:00+00:00,-22.75,10,1000
2025-08-03T02:38:00+00:00,-22.87,10,1000
2025-08-03T02:39:00+00:00,-22.98,10,1000
2025-08-03T02:40:00+00:00,-23.1,10,1000
2025-08-03T02:41:00+00:00,-23.21,10,1000
2025-08-03T02:42:00+00:00,-23.33,10,1000
2025-08-03T02:43:00+00:00,-23.44,10,1000
2025-08-03T02:44:00+00:00,-23.55,10,1000
2025-08-03T02:45:00+00:00,-23.66,10,1000
2025-08-03T02:46:00+00:00,-23.77,10,1000
2025-08-03T02:47:00+00:00,-23.88,10,1000
2025-08-03T02:48:00+00:00,-23.99,10,1000
2025-08-03T02:49:00+00:00,-24.1,10,1000
2025-08-03T02:50:00+00:00,-24.21,10,1000
2025-08-03T02:51:00+00:00,-24.32,10,1000
2025-08-03T02:52:00+00:00,-24.43,10,1000
2025-08-03T02:53:00+00:00,-24.53,10,1000
2025-08-03T02:54:00+00:00,-24.64,10,1000
2025-08-03T02:55:00+00:00,-24.75,10,1000
2025-08-03T02:56:00+00:00,-24.85,10,1000
2025-08-03T02:57:00+00:00,-24.96,10,1000
2025-08-03T02:58:00+00:00,-25.06,10,1000
2025-08-03T02:59:00+00:00,-25.16,10,1000
2025-08-03T03:00:00+00:00,-25.26,10,1000
2025-08-03T03:01:00+00:00,-25.37,10,1000
2025-08-03T03:02:00+00:00,-25.47,10,1000
2025-08-03T03:03:00+00:00,-25.57,10,1000
2025-08-03T03:04:00+00:00,-25.67,10,1000
2025-08-03T03:05:00+00:00,-25.77,10,1000
2025-08-03T03:06:00+00:00,-25.86,10,1000
2025-08-03T03:07:00+00:00,-25.96,10,1000
2025-08-03T03:08:00+00:00,-26.06,10,1000
2025-08-03T03:09:00+00:00,-26.15,10,1000
2025-08-03T03:10:00+00:00,-26.25,10,1000
2025-08-03T03:11:00+00:00,-26.34,10,1000
2025-08-03T03:12:00+00:00,-26.44,10,1000
2025-08-03T03:13:00+00:00,-26.53,10,1000
2025-08-03T03:14:00+00:00,-26.62,10,1000
2025-08-03T03:15:00+00:00,-26.72,10,1000
2025-08-03T03:16:00+00:00,-26.81,10,1000
2025-08-03T03:17:00+00:00,-26.9,10,1000
2025-08-03T03:18:00+00:00,-26.99,10,1000
2025-08-03T03:19:00+00:00,-27.08,10,1000
2025-08-03T03:20:00+00:00,-27.16,10,1000
2025-08-03T03:21:00+00:00,-27.25,10,1000
2025-08-03T03:22:00+00:00,-27.34,10,1000
